City,Colors Reported,Shape Reported,State,Time
Greenville,BLUE,,PA,11/16/2012 18:14
Homer City,,DIAMOND,PA,11/16/2012 18:54
Homer City,,DIAMOND,PA,11/16/2012 18:54
Las Vegas,,OTHER,NV,11/16/2012 19:00
Ventura,,FIREBALL,CA,11/16/2012 19:00
Indianapolis,,CIRCLE,IN,11/16/2012 19:25
Standish,ORANGE,CIRCLE,ME,11/16/2012 19:30
Long Beach,,FIREBALL,CA,11/16/2012 20:00
Long Beach,,FIREBALL,CA,11/16/2012 20:00
Saint Clair,,LIGHT,PA,11/16/2012 20:30
Pittsburgh,,,PA,11/16/2012 21:00
Snoqualmie,,CIRCLE,WA,11/16/2012 22:00
Duluth,,LIGHT,MN,11/16/2012 22:30
Springfield,,SPHERE,VT,11/16/2012 23:00
Lancaster,ORANGE,FIREBALL,NY,11/16/2012 23:38
Alto,ORANGE,LIGHT,MI,11/16/2012 23:50
Bozeman,,CIRCLE,MT,11/17/2012 0:00
Hagerstown,,LIGHT,MD,11/17/2012 0:37
Burke,,TRIANGLE,VA,11/17/2012 1:00
Hicksville,,LIGHT,NY,11/17/2012 1:00
Salt Lake,ORANGE,LIGHT,UT,11/17/2012 3:00
Eliot,ORANGE,CIRCLE,ME,11/17/2012 5:00
Jamesport,,DISK,NY,11/17/2012 10:00
Boynton Beach,,SPHERE,FL,11/17/2012 15:10
North Dartmouth,ORANGE,CIRCLE,MA,11/17/2012 16:30
Jersey City,,DISK,NJ,11/17/2012 17:00
Knoxville,,,TN,11/17/2012 17:00
Santa Cruz,RED ORANGE,CIRCLE,CA,11/17/2012 17:45
St. Louis,,TRIANGLE,MO,11/17/2012 18:00
Hampton Borough,RED,FIREBALL,NJ,11/17/2012 18:10
Rochester,,FIREBALL,NH,11/17/2012 18:10
Winthrop,ORANGE,FIREBALL,MA,11/17/2012 18:12
Stafford,,CIRCLE,VA,11/17/2012 18:30
Stafford,RED ORANGE,FIREBALL,VA,11/17/2012 18:30
Stafford,,FORMATION,VA,11/17/2012 18:30
Stafford,ORANGE,CIRCLE,VA,11/17/2012 18:33
Springfield,,FLASH,MO,11/17/2012 18:35
Springfield,,LIGHT,MO,11/17/2012 18:45
Columbia,,LIGHT,MO,11/17/2012 18:50
Cedarburg,ORANGE,FIREBALL,WI,11/17/2012 19:00
Enfield,ORANGE,,CT,11/17/2012 19:00
Jerome,,,MI,11/17/2012 19:00
Cedarburg,RED,FIREBALL,WI,11/17/2012 19:13
Ravenna,ORANGE,SPHERE,OH,11/17/2012 19:17
Hooksett,,TRIANGLE,NH,11/17/2012 19:23
Polson,ORANGE,LIGHT,MT,11/17/2012 19:52
Phoenix,ORANGE,LIGHT,AZ,11/17/2012 20:23
Oswego,ORANGE,OVAL,IL,11/17/2012 20:30
Peoria,ORANGE,DIAMOND,IL,11/17/2012 23:00
Peoria,ORANGE,SPHERE,IL,11/17/2012 23:00
Turner,RED BLUE,OVAL,ME,11/17/2012 23:00
Ansted,,LIGHT,WV,11/17/2012 23:30
Columbus,,LIGHT,OH,11/17/2012 23:30
Thornton,,TEARDROP,CO,11/18/2012 0:00
Carlsbad,,DISK,CA,11/18/2012 0:40
Pigeon Forge,,OTHER,TN,11/18/2012 1:40
Birmingham,,,AL,11/18/2012 6:40
Katy,,OTHER,TX,11/18/2012 9:56
Worth,,FIREBALL,IL,11/18/2012 17:00
Worth,,VARIOUS,IL,11/18/2012 17:00
Russell Springs,,DISK,KY,11/18/2012 17:45
Olivehurst,,VARIOUS,CA,11/18/2012 18:00
Santa Clara,GREEN BLUE,LIGHT,UT,11/18/2012 18:00
Stroudsburg,,VARIOUS,PA,11/18/2012 18:12
Rockton,,LIGHT,IL,11/18/2012 18:15
Russell Springs,ORANGE,FIREBALL,KY,11/18/2012 19:15
Russell Springs,,FIREBALL,KY,11/18/2012 19:20
Terre Haute,,FORMATION,IN,11/18/2012 19:52
Austintown,,TRIANGLE,OH,11/18/2012 20:00
Huron,,LIGHT,OH,11/18/2012 20:00
College Place,ORANGE,TRIANGLE,WA,11/18/2012 20:15
Roswell,ORANGE,FIREBALL,GA,11/18/2012 21:05
Austintown,ORANGE,CIRCLE,OH,11/18/2012 21:15
Bellingham,,RECTANGLE,WA,11/18/2012 21:30
North Andover,,CHEVRON,MA,11/18/2012 21:50
Ann Arbor,,FIREBALL,MI,11/18/2012 22:00
Butte,RED,VARIOUS,MT,11/19/2012 0:00
Florence,,CIGAR,KY,11/19/2012 0:00
New York City,,TRIANGLE,NY,11/19/2012 0:35
Laie,ORANGE,LIGHT,HI,11/19/2012 1:30
Draper,BLUE,RECTANGLE,UT,11/19/2012 3:20
Kearney,BLUE,CIRCLE,NE,11/19/2012 4:00
Englewood,,CIGAR,FL,11/19/2012 5:00
Saugerties,,DISK,NY,11/19/2012 11:50
Cleveland,,CIRCLE,OH,11/19/2012 12:13
Asheville,,,NC,11/19/2012 13:00
Allentown,,TEARDROP,PA,11/19/2012 15:00
Houlton,,TEARDROP,ME,11/19/2012 15:00
Tryon,,LIGHT,NC,11/19/2012 17:50
Providence,,TEARDROP,RI,11/19/2012 18:00
Louisville,RED,TRIANGLE,KY,11/19/2012 18:35
Chapmanville,,FIREBALL,WV,11/19/2012 19:00
Irondale,,LIGHT,AL,11/19/2012 19:00
Jacksonville,ORANGE,SPHERE,IL,11/19/2012 19:00
Cordell,RED,LIGHT,OK,11/19/2012 20:00
New York City,RED,SPHERE,NY,11/19/2012 21:00
Lancaster,ORANGE,FIREBALL,NY,11/19/2012 22:31
Aquilla,ORANGE,TRIANGLE,TX,11/19/2012 23:15
Alamo,,FLASH,TN,11/20/2012 0:00
Warren,ORANGE,VARIOUS,MI,11/20/2012 12:15
Murrells Inlet,RED,OVAL,SC,11/20/2012 16:40
Keedysville,,CIRCLE,MD,11/20/2012 17:00
Southington,,SPHERE,CT,11/20/2012 18:15
Freeburg,ORANGE,CONE,IL,11/20/2012 18:45
Lima,,CIRCLE,OH,11/20/2012 19:00
Escondido,ORANGE,OTHER,CA,11/20/2012 19:05
Tucson,ORANGE,,AZ,11/21/2012 0:30
Gainesville,RED,CIRCLE,TX,11/21/2012 1:14
Boise,RED,OVAL,ID,11/21/2012 1:30
Springfield,GREEN,,MA,11/21/2012 11:18
Appleton,ORANGE YELLOW,FIREBALL,WI,11/21/2012 17:00
Allentown,,CIRCLE,PA,11/21/2012 17:45
Crawley,,LIGHT,WV,11/21/2012 18:00
Needville,,FIREBALL,TX,11/21/2012 19:30
St. Francis,,TRIANGLE,WI,11/21/2012 20:00
Elyria,,TRIANGLE,OH,11/21/2012 21:05
North Palm Beach,ORANGE,FIREBALL,FL,11/21/2012 21:15
Jasper,,FIREBALL,AL,11/21/2012 21:30
Apple Valley,,OVAL,CA,11/21/2012 22:00
Newport,RED,CIRCLE,RI,11/21/2012 22:00
Lake Jackson,BLUE,CIRCLE,TX,11/21/2012 23:00
Seven Valleys,ORANGE,TRIANGLE,PA,11/21/2012 23:00
South Bend,,VARIOUS,IN,11/21/2012 23:00
Sheldon Springs,GREEN,TRIANGLE,VT,11/22/2012 0:00
Carmel,,CHEVRON,IN,11/22/2012 0:10
Bayonne,ORANGE,OTHER,NJ,11/22/2012 0:50
Alice,,DISK,TX,11/22/2012 1:00
Laporte,,LIGHT,IN,11/22/2012 1:00
Sts Albans,RED,FIREBALL,ME,11/22/2012 1:00
Coventry,,CIRCLE,CT,11/22/2012 1:50
South Nayack,BLUE,LIGHT,NY,11/22/2012 2:00
Sacramento,,TRIANGLE,CA,11/22/2012 3:30
Cleveland,,FIREBALL,OH,11/22/2012 6:00
Entiat,,DIAMOND,WA,11/22/2012 6:30
Vacaville,ORANGE,CIRCLE,CA,11/22/2012 7:00
Palm Springs,RED,VARIOUS,CA,11/22/2012 7:15
Allen Park,,FIREBALL,MI,11/22/2012 16:30
Mount Kisco,,LIGHT,NY,11/22/2012 16:45
Medford,ORANGE,DIAMOND,OR,11/22/2012 18:00
Avon Lake,ORANGE,FIREBALL,OH,11/22/2012 18:10
Long Branch,,LIGHT,NJ,11/22/2012 18:10
Ashland,RED YELLOW,CIRCLE,OR,11/22/2012 18:30
Hopkinton,,FIREBALL,MA,11/22/2012 18:36
Fairbanks,ORANGE,LIGHT,AK,11/22/2012 19:05
East Goshen,,FORMATION,PA,11/22/2012 19:15
Sandy,RED ORANGE,OTHER,UT,11/22/2012 19:15
Sunderland,ORANGE,TRIANGLE,VT,11/22/2012 19:15
Sunderland,ORANGE,TRIANGLE,VT,11/22/2012 19:15
Albuquerque,,FIREBALL,NM,11/22/2012 19:30
Holbrook,ORANGE,LIGHT,NY,11/22/2012 19:30
Mt. Pleasant,RED,TRIANGLE,SC,11/22/2012 19:30
New Milford,RED,CIRCLE,CT,11/22/2012 20:00
Spencer,RED,LIGHT,NY,11/22/2012 20:00
Lakeland,ORANGE,FIREBALL,FL,11/22/2012 20:15
Burnsville,,CIRCLE,MN,11/22/2012 20:30
Las Vegas,,FIREBALL,NV,11/22/2012 20:30
Hurst,ORANGE,CIRCLE,TX,11/22/2012 21:00
Leesburg,ORANGE,FORMATION,VA,11/22/2012 21:00
Widefield,RED,LIGHT,CO,11/22/2012 21:00
Winter Haven,,FIREBALL,FL,11/22/2012 21:00
Virginia Beach,ORANGE,SPHERE,VA,11/22/2012 21:02
Newton,,DISK,NC,11/22/2012 22:40
Manchester,ORANGE,LIGHT,VT,11/22/2012 23:00
Manchester,YELLOW GREEN,FIREBALL,MA,11/22/2012 23:30
Northport,,LIGHT,NY,11/22/2012 23:30
Livonia,,DISK,MI,11/23/2012 4:00
Warwick,,FORMATION,NY,11/23/2012 10:00
North Hollywood,,FORMATION,CA,11/23/2012 11:00
Windsor,,,CT,11/23/2012 15:30
Fort Towson,RED ORANGE,CYLINDER,OK,11/23/2012 17:00
Hancock,,FIREBALL,WI,11/23/2012 18:00
Brockton,,SPHERE,MA,11/23/2012 18:10
Aiea,,LIGHT,HI,11/23/2012 19:00
Monroe,ORANGE,FIREBALL,CT,11/23/2012 19:00
Garden City,,FIREBALL,SC,11/23/2012 19:20
Vallejo,RED ORANGE,SPHERE,CA,11/23/2012 20:15
Honolulu,GREEN,CIRCLE,HI,11/23/2012 21:00
Sacramento,,OTHER,CA,11/23/2012 21:25
Holly,,LIGHT,MI,11/23/2012 22:40
Cape Girardeau,RED ORANGE GREEN,OVAL,MO,11/23/2012 23:15
Manchester,ORANGE,LIGHT,VT,11/23/2012 23:30
Clinton,,CROSS,MS,11/24/2012 0:00
Bellingham,,CIRCLE,WA,11/24/2012 1:30
Felton,,OVAL,CA,11/24/2012 2:50
Anniston,,LIGHT,AL,11/24/2012 4:00
Moncks Corner,,FORMATION,SC,11/24/2012 7:24
Miami,,CIRCLE,FL,11/24/2012 16:00
Miami,YELLOW,FIREBALL,FL,11/24/2012 19:00
Salt Lake City,ORANGE,LIGHT,UT,11/24/2012 19:30
Fairfax Station,,CIRCLE,VA,11/24/2012 20:00
Montgomery,,CIRCLE,AL,11/24/2012 20:25
Glendale,,,MO,11/24/2012 21:00
Houston,,LIGHT,TX,11/24/2012 21:00
Key West,ORANGE,LIGHT,FL,11/24/2012 21:00
Satellite Beach,,FIREBALL,FL,11/24/2012 21:00
Kirkwood,,OVAL,MO,11/24/2012 21:15
Galveston,,OVAL,TX,11/24/2012 21:30
Huntingdon Valley,RED ORANGE,TRIANGLE,PA,11/24/2012 21:30
Waveland,RED,LIGHT,MS,11/24/2012 21:30
Bolton,,LIGHT,CT,11/24/2012 21:45
Sandy,BLUE,,UT,11/24/2012 21:45
Panama City Beach,RED,SPHERE,FL,11/24/2012 22:00
Tampa,,CIRCLE,FL,11/24/2012 22:30
Pine Mountain,,DISK,GA,11/24/2012 22:35
North Las Vegas,,,NV,11/25/2012 1:00
Las Vegas,GREEN,,NV,11/25/2012 1:30
Columbia,,LIGHT,TN,11/25/2012 4:34
Chicago,YELLOW,VARIOUS,IL,11/25/2012 5:05
Raleigh,,FORMATION,NC,11/25/2012 7:25
Portland,,LIGHT,OR,11/25/2012 16:50
Savannah,,CIRCLE,GA,11/25/2012 18:00
Columbia,,OTHER,SC,11/25/2012 18:35
Sarasota,,LIGHT,FL,11/25/2012 19:00
San Ramon,,FORMATION,CA,11/25/2012 19:38
Anchorage,,LIGHT,AK,11/25/2012 19:50
Pinellas Park,,DISK,FL,11/25/2012 19:50
Manahawkin,,LIGHT,NJ,11/25/2012 20:07
Columbia,,LIGHT,TN,11/25/2012 21:00
Vineland,RED,LIGHT,NJ,11/25/2012 21:00
Shrewsbury,,CIRCLE,MA,11/25/2012 21:50
Dugspur,,DISK,VA,11/26/2012 13:01
Port Huron,,CIGAR,MI,11/26/2012 16:00
Acton,BLUE,FORMATION,MA,11/26/2012 18:14
Auburn,RED,VARIOUS,WA,11/26/2012 18:43
Harwich,,LIGHT,MA,11/26/2012 20:00
Bakersfield,,LIGHT,CA,11/26/2012 21:00
Chantilly,,OTHER,VA,11/26/2012 23:30
Mt. Pocono,,RECTANGLE,PA,11/27/2012 10:00
Springfield,,LIGHT,IL,11/27/2012 16:00
Washington Court House,YELLOW,SPHERE,OH,11/27/2012 18:15
Auburn,RED,TRIANGLE,WA,11/27/2012 18:50
Wakonda,ORANGE,CIRCLE,SD,11/27/2012 18:50
Thayer,,,MO,11/27/2012 19:11
Monroe,BLUE,TRIANGLE,NC,11/27/2012 19:15
Phoenix,ORANGE,CIRCLE,AZ,11/27/2012 20:00
Port Jervis,RED,TRIANGLE,NY,11/27/2012 20:10
Sedona,ORANGE,CIRCLE,AZ,11/27/2012 20:15
Clearwater,,,FL,11/27/2012 22:15
NASA TV,,OVAL,NH,11/28/2012 4:15
Drummonds,,TRIANGLE,TN,11/28/2012 9:50
Saco,,LIGHT,ME,11/28/2012 10:00
Greenville,ORANGE,,OH,11/28/2012 13:11
Roanoke,,,VA,11/28/2012 16:45
Alexandria,RED,OVAL,VA,11/28/2012 17:00
Heber Springs,,CIRCLE,AR,11/28/2012 17:00
Houston,,FIREBALL,TX,11/28/2012 17:35
North Smithfield,GREEN BLUE,OTHER,RI,11/28/2012 17:45
Haines City,ORANGE,LIGHT,FL,11/28/2012 18:25
Mitchell,,CIRCLE,SD,11/28/2012 18:41
Knoxville,,LIGHT,TN,11/28/2012 20:00
Arnold,,DIAMOND,MO,11/28/2012 20:15
Milford,ORANGE,LIGHT,KS,11/28/2012 20:30
Haverstraw,,LIGHT,NY,11/28/2012 21:36
Studio City,YELLOW,FIREBALL,CA,11/28/2012 22:00
Pawleys Island,GREEN,LIGHT,SC,11/28/2012 22:15
St. Louis,RED ORANGE,LIGHT,MO,11/28/2012 22:25
Pleasantville,,TRIANGLE,NJ,11/28/2012 22:30
Loveland,,CIRCLE,OH,11/28/2012 22:51
Fall Creek,,CIRCLE,OR,11/28/2012 23:35
Freeport,,FIREBALL,ME,11/28/2012 23:45
Revere Beach,GREEN,FORMATION,MA,11/28/2012 23:59
Catawissa,BLUE,CIRCLE,PA,11/29/2012 0:00
Omaha,,,NE,11/29/2012 3:00
West Palm Beach,,CIRCLE,FL,11/29/2012 14:30
Baltimore,,DISK,MD,11/29/2012 15:00
San Mateo,,LIGHT,CA,11/29/2012 15:00
Coventry,,FIREBALL,RI,11/29/2012 16:25
Dover,,,NH,11/29/2012 17:15
Haverhill,,OTHER,MA,11/29/2012 17:15
Oakley,,SPHERE,CA,11/29/2012 18:30
Oakley,,SPHERE,CA,11/29/2012 18:35
Copperas Cove,BLUE,VARIOUS,TX,11/29/2012 20:00
Richmond,BLUE,CHEVRON,RI,11/29/2012 20:00
West Haven,,FIREBALL,CT,11/29/2012 20:10
Charlottesville,RED,LIGHT,VA,11/29/2012 20:30
Safford,,LIGHT,AZ,11/29/2012 20:30
Geigertown,,LIGHT,PA,11/29/2012 20:45
Overland Park,ORANGE,SPHERE,KS,11/29/2012 20:50
Murrysville,,,PA,11/29/2012 21:30
Mercer Island,,EGG,WA,11/29/2012 23:00
Yankton,,LIGHT,SD,11/30/2012 17:00
Kill Devil Hills,,TRIANGLE,NC,11/30/2012 18:00
Wilmington,,,OH,11/30/2012 18:00
Kelley,,DIAMOND,IA,11/30/2012 18:15
Palatine,RED,CIRCLE,IL,11/30/2012 20:20
Sandwich,,FIREBALL,MA,11/30/2012 20:47
Calhoun,,TRIANGLE,GA,11/30/2012 21:00
Union City,ORANGE,LIGHT,CA,11/30/2012 21:00
Menasha,,VARIOUS,WI,11/30/2012 21:30
Schenectady,RED,OTHER,NY,11/30/2012 22:20
Harker Heights,BLUE,LIGHT,TX,11/30/2012 23:45
Seattle,,OVAL,WA,12/1/2012 11:35
Key West,,DISK,FL,12/1/2012 13:00
Bridgewater,,RECTANGLE,MA,12/1/2012 18:00
Dayton,,FORMATION,OH,12/1/2012 18:50
Dayton,ORANGE,FORMATION,OH,12/1/2012 18:55
Dover,,TRIANGLE,DE,12/1/2012 19:00
Memphis,,FIREBALL,TN,12/1/2012 19:45
Norfolk,RED,FIREBALL,VA,12/1/2012 19:55
Melbourne,,FIREBALL,FL,12/1/2012 20:35
Seffner,,LIGHT,FL,12/1/2012 22:00
Batesville,ORANGE,OVAL,IN,12/2/2012 2:15
Portland,,FORMATION,OR,12/2/2012 6:15
Las Vegas,,TRIANGLE,NV,12/2/2012 16:30
Gordo,,FIREBALL,AL,12/2/2012 18:00
Miami,,LIGHT,FL,12/3/2012 2:30
Thousand Oaks,,FLASH,CA,12/3/2012 3:24
Birmingham,,SPHERE,AL,12/3/2012 5:25
Cypress,,OTHER,TX,12/3/2012 14:20
Pensacola,,LIGHT,FL,12/3/2012 16:40
Binghamton,RED,LIGHT,NY,12/3/2012 17:00
Little Rock,,CIGAR,AR,12/3/2012 17:00
Wrentham,,TEARDROP,MA,12/3/2012 17:01
Fredericksburg,,VARIOUS,VA,12/3/2012 17:30
Kearns,ORANGE,LIGHT,UT,12/3/2012 19:15
Goshen,,FIREBALL,NY,12/3/2012 20:00
Scituate,RED BLUE,LIGHT,MA,12/3/2012 21:45
Englewood,RED GREEN BLUE,,CO,12/3/2012 23:00
Newark,,,DE,12/4/2012 1:00
Albuquerque,,DIAMOND,NM,12/4/2012 9:30
Westboro,RED BLUE,DISK,MO,12/4/2012 11:00
Watertown,,OTHER,SD,12/4/2012 14:00
Willowbrook,,LIGHT,IL,12/4/2012 16:00
Hodgkins,,LIGHT,IL,12/4/2012 16:22
Corpus Christi,ORANGE,LIGHT,TX,12/4/2012 18:45
Leavenworth,,FIREBALL,KS,12/4/2012 19:00
Nunn,,TRIANGLE,CO,12/4/2012 19:00
Plattekill,,CIRCLE,NY,12/4/2012 19:00
St. Paul,,LIGHT,MN,12/4/2012 19:00
Adams County,YELLOW,FIREBALL,WI,12/4/2012 19:10
Lake Villa,RED YELLOW,TRIANGLE,IL,12/4/2012 19:45
Muncie,BLUE,CIRCLE,IN,12/4/2012 20:00
Racine,,TRIANGLE,WI,12/4/2012 21:00
Orange,ORANGE,DIAMOND,NJ,12/4/2012 21:20
Westboro,ORANGE BLUE,SPHERE,MO,12/4/2012 21:30
Huntington Beach,,OVAL,CA,12/4/2012 21:37
Dennard,RED GREEN,CIRCLE,AR,12/4/2012 22:00
Fort Wayne,,DIAMOND,IN,12/4/2012 22:00
Morrison,,,IL,12/4/2012 22:00
Jeffersonville,,SPHERE,IN,12/4/2012 23:50
Marion,,LIGHT,NC,12/5/2012 1:00
Beltsville,,FORMATION,MD,12/5/2012 1:12
Reston,,VARIOUS,VA,12/5/2012 1:45
Salina,,,KS,12/5/2012 6:00
Renton,,FIREBALL,WA,12/5/2012 6:15
Spanish Lake,,OTHER,MO,12/5/2012 6:40
Broomfield,,OTHER,CO,12/5/2012 7:34
Buffalo,,FLASH,NY,12/5/2012 10:37
Newark,,LIGHT,DE,12/5/2012 12:30
Westerly,YELLOW GREEN,FIREBALL,RI,12/5/2012 17:00
Wilmington,,LIGHT,NC,12/5/2012 18:05
Blanchester,ORANGE,FIREBALL,OH,12/5/2012 18:40
Eastgate,,RECTANGLE,OH,12/5/2012 18:40
Martinsville,,CIRCLE,OH,12/5/2012 18:45
Clarksville,,,OH,12/5/2012 18:46
Trumbull,,LIGHT,CT,12/5/2012 19:00
Myrtle Beach,YELLOW,LIGHT,SC,12/5/2012 20:30
Montgomery,RED GREEN,,TX,12/5/2012 21:00
King of Prussia,,OVAL,PA,12/5/2012 21:30
Atco,,LIGHT,NJ,12/5/2012 22:15
Belleville,ORANGE,FORMATION,IL,12/5/2012 22:50
Buford,,,GA,12/6/2012 0:30
Philadelphia,,CHEVRON,PA,12/6/2012 2:00
Pico Rivera,,TRIANGLE,CA,12/6/2012 13:30
Henderson,RED,SPHERE,NV,12/6/2012 17:30
New Durham,,DISK,NH,12/6/2012 18:30
Canajoharie,,CHEVRON,NY,12/6/2012 18:45
Ocean City,,OTHER,NJ,12/6/2012 18:45
Denton,,LIGHT,TX,12/6/2012 18:47
Birch Tree,,FIREBALL,MO,12/6/2012 19:00
Canton,,FIREBALL,IL,12/6/2012 19:00
Noblesville,BLUE,TRIANGLE,IN,12/6/2012 19:00
Quail Valley,RED,TRIANGLE,CA,12/6/2012 19:00
Spring Valley,,LIGHT,AZ,12/6/2012 19:00
Independence,,LIGHT,OR,12/6/2012 19:30
Sarasota,,LIGHT,FL,12/6/2012 20:10
Tumwater,,OVAL,WA,12/6/2012 20:18
Rancho Viejo,,TEARDROP,TX,12/6/2012 20:45
Newark,,TRIANGLE,DE,12/6/2012 21:45
Cocoa,,,FL,12/6/2012 22:10
Worcester,,RECTANGLE,MA,12/6/2012 22:40
Renton,ORANGE,FIREBALL,WA,12/6/2012 23:40
Colorado Springs,YELLOW,FIREBALL,CO,12/7/2012 0:45
Burbank,BLUE,LIGHT,CA,12/7/2012 1:26
Rock Springs,RED,DISK,WY,12/7/2012 6:30
Houston,GREEN,,TX,12/7/2012 6:35
Max Meadows,,LIGHT,VA,12/7/2012 8:00
Bend,RED,FORMATION,OR,12/7/2012 12:30
Carson City,,,NV,12/7/2012 18:23
Eldridge,ORANGE,LIGHT,IA,12/7/2012 18:40
Alvarado,,CIRCLE,TX,12/7/2012 19:00
Longmont,,FIREBALL,CO,12/7/2012 19:28
Longmont,,LIGHT,CO,12/7/2012 19:30
Ingleside,,FIREBALL,TX,12/7/2012 20:00
Longmont,,FIREBALL,CO,12/7/2012 20:00
Grants,,OTHER,NM,12/7/2012 20:15
Spokane Valley,,,WA,12/7/2012 20:40
Escondido,,RECTANGLE,CA,12/7/2012 21:15
Phillips Ranch,BLUE,FIREBALL,CA,12/7/2012 21:18
Kingston,,LIGHT,NY,12/7/2012 21:25
Wellington,,OVAL,FL,12/7/2012 21:30
Blum,,TRIANGLE,TX,12/7/2012 22:00
Connersville,,CYLINDER,IN,12/7/2012 23:00
New Durham,,TRIANGLE,NH,12/8/2012 5:00
Chetek,,LIGHT,WI,12/8/2012 6:00
Des Moines,,LIGHT,IA,12/8/2012 6:15
Blackfoot,,CIRCLE,ID,12/8/2012 17:45
Blackfoot,ORANGE,LIGHT,ID,12/8/2012 17:45
Honolulu,,CONE,HI,12/8/2012 18:45
Spindale,RED,CIRCLE,NC,12/8/2012 19:15
Myrtle Beach,RED,LIGHT,SC,12/8/2012 19:30
Odessa,,FIREBALL,TX,12/8/2012 20:30
Spokane Valley,,FIREBALL,WA,12/8/2012 20:45
Spokane Valley,,VARIOUS,WA,12/8/2012 20:45
Spokane Valley,RED,VARIOUS,WA,12/8/2012 20:45
Weeki Wachee,ORANGE,FIREBALL,FL,12/8/2012 21:30
Oviedo,,LIGHT,FL,12/8/2012 21:40
Raleigh,RED,LIGHT,NC,12/8/2012 22:00
Medical Lake,,LIGHT,WA,12/8/2012 23:45
Murray,GREEN,LIGHT,UT,12/9/2012 2:45
Gloucester,,OVAL,MA,12/9/2012 6:30
Rockport,,OTHER,TX,12/9/2012 9:00
Gardendale,,LIGHT,AL,12/9/2012 9:55
Lowell,,TRIANGLE,MA,12/9/2012 13:00
Williston,,CIRCLE,VT,12/9/2012 16:00
Atlanta,,LIGHT,GA,12/9/2012 19:05
Waterbury,,TRIANGLE,CT,12/9/2012 19:18
Davie,YELLOW,FIREBALL,FL,12/9/2012 20:00
Knoxville,,DIAMOND,TN,12/9/2012 22:55
San Francisco,,FIREBALL,CA,12/9/2012 22:59
Clearlake,,,WA,12/10/2012 3:45
Omaha,ORANGE,SPHERE,NE,12/10/2012 5:30
Salisbury,,TRIANGLE,VT,12/10/2012 17:00
Eagle Rock,,DISK,CA,12/10/2012 18:30
Pasadena,,,CA,12/10/2012 18:30
Des Moines,,CIRCLE,IA,12/10/2012 18:35
Sunset Beach,,LIGHT,NC,12/10/2012 19:00
Longmont,RED ORANGE,FIREBALL,CO,12/10/2012 19:15
Buffalo Valley,ORANGE,FIREBALL,OK,12/10/2012 19:46
Fort Myers,,FIREBALL,FL,12/10/2012 20:00
Loris,,LIGHT,SC,12/10/2012 20:00
Spring Valley,,LIGHT,AZ,12/10/2012 20:00
Little River,,LIGHT,SC,12/10/2012 20:05
Apple Valley,,,CA,12/10/2012 21:00
Grand Junction,,,CO,12/10/2012 21:00
Talihina,,LIGHT,OK,12/10/2012 22:00
Miami,,CIGAR,FL,12/10/2012 22:45
Brick Township,,DISK,NJ,12/11/2012 1:57
Berlin,,LIGHT,NH,12/11/2012 2:00
Spokane Valley,,EGG,WA,12/11/2012 4:30
Lisbon,,SPHERE,OH,12/11/2012 5:00
Marshall,,FLASH,NC,12/11/2012 6:20
Arroyo Grande,,TRIANGLE,CA,12/11/2012 10:30
Salt Lake City,,FLASH,UT,12/11/2012 10:30
Sacramento,,VARIOUS,CA,12/11/2012 15:00
Natick,,CIRCLE,MA,12/11/2012 15:25
Kaylor,,LIGHT,SD,12/11/2012 18:00
Pittsburg,,,CA,12/11/2012 18:15
Nashville,,LIGHT,TN,12/11/2012 21:00
Sedona,RED GREEN,TEARDROP,AZ,12/11/2012 21:28
Carterville,,FLASH,MO,12/11/2012 22:00
Fords,,DIAMOND,NJ,12/11/2012 22:00
Park,RED,TRIANGLE,KS,12/11/2012 22:00
Sunshine,,,AR,12/11/2012 22:30
Springfield,,CIGAR,MO,12/12/2012 0:00
Memphis,RED GREEN BLUE,CIRCLE,TN,12/12/2012 1:27
Wailuku,,FIREBALL,HI,12/12/2012 3:30
St. Peters,,OVAL,MO,12/12/2012 7:00
Charleroi,,,PA,12/12/2012 7:30
Lindenhurst,,CIGAR,IL,12/12/2012 10:00
Kankakee,YELLOW,CIRCLE,IL,12/12/2012 16:00
Elk Grove,BLUE,,CA,12/12/2012 16:30
Jefferson,,OTHER,GA,12/12/2012 16:30
Peacham,YELLOW,LIGHT,VT,12/12/2012 17:00
Kelso,,LIGHT,WA,12/12/2012 17:30
Pittsburgh,,VARIOUS,PA,12/12/2012 17:45
Talihina,ORANGE,FIREBALL,OK,12/12/2012 18:41
Gallipolis,,FIREBALL,OH,12/12/2012 18:45
Nashua,,SPHERE,NH,12/12/2012 19:20
Laurelville,,,OH,12/12/2012 20:15
Elkhorn,,OTHER,WI,12/12/2012 21:00
North Conway,,CYLINDER,NH,12/12/2012 21:00
Castro Valley,RED ORANGE,LIGHT,CA,12/12/2012 21:20
Bay Village,RED ORANGE,FIREBALL,OH,12/12/2012 21:35
Westford,,FIREBALL,MA,12/12/2012 22:30
Hopkinton,,CIRCLE,NH,12/12/2012 22:43
Graycourt,,TRIANGLE,SC,12/12/2012 23:00
New London,RED,CHEVRON,NH,12/12/2012 23:00
Warner,RED,,NH,12/12/2012 23:00
New Smyrna Beach,,FIREBALL,FL,12/12/2012 23:24
Abington,,TRIANGLE,PA,12/13/2012 0:00
Garland,GREEN BLUE,CIRCLE,TX,12/13/2012 0:00
Markleville,,LIGHT,IN,12/13/2012 0:00
